species,a10,a11,a12,a5,a6,a7,a8,a9,b10,b11,b12,b1,b2,b3,b4,b5,b6,b7,b8,b9,c10,c11,c12,c1,c2,c3,c4,c5,c6,c7,c9,d10,d11,d12,d1
aspergillus_lentulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_luchuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_nidulans,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,2,0,8
aspergillus_niger,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0
aspergillus_nomius,3,2,708,4,0,1,3,0,2,0,19,2,0,1,221,2,7,9,1,2,2,107,3,9,4,5,3,7,6,2,9,2,9,6,1
aspergillus_ochraceoroseus,1,419,8,281,0,3,0,1,1,11,82,82,116,16,1,1275,7,2,4,0,5,161,399,7,95,269,23,140,0,93,1659,293,46,3,109
aspergillus_oryzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_parasiticus,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0
aspergillus_persii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
aspergillus_rambellii,7,224,6,178,2,5,0,2,5,8,18,105,156,8,0,1115,4,7,2,0,6,134,342,2,30,159,19,156,2,43,727,294,39,2,226
aspergillus_ruber,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
aspergillus_sclerotiorum,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_sojae,3,0,19,8,1,9,4,0,17,4,0,1,2,42,1,6,0,39,6,44,2,3,0,2,74,1,0,3,4,26,8,13,4,7,0
aspergillus_sp._z5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0
aspergillus_sydowii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aspergillus_terreus,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0
aspergillus_thermomutatus,4,6,4,6,0,36,4,0,4,6,1,5,6,4,12,6,3,22,32,48,0,2,3,62,1,7,23,13,15,58,9,60,14,4,4
aspergillus_tubingensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
aspergillus_turcosus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_udagawae,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspergillus_ustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aspergillus_versicolor,5,0,0,5,0,0,0,0,2,0,2,8,0,2,64,0,1,0,4,1,0,0,0,9,0,0,1,47,74,0,1,0,16,56,48
aspergillus_wentii,1,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,1,0
aspergillus_westerdijkiae,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,1,0,7,16,0,0,1,4,4,10
aster_yellows_witches'-broom_phytoplasma,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0
asticcacaulis_benevestitus,0,6,0,2,1,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,9,1,3,1,4,0,0,1,0
asticcacaulis_excentricus,2,0,2,2,0,0,5,1,2,0,0,0,2,1,7,0,46,1,0,0,0,0,1,3,0,0,0,1,1,0,3,0,2,1,0
asticcacaulis_sp._ac402,4,5,2,1,3,0,0,1,0,0,0,2,22,1,0,0,28,2,2,0,0,0,0,13,5,0,1,0,3,1,0,2,0,0,0
asticcacaulis_sp._ac460,1,12,7,2,0,0,2,0,0,0,0,5,1,4,2,0,34,8,23,5,0,4,0,28,0,1,0,3,5,6,0,1,1,3,3
asticcacaulis_sp._ac466,0,2,0,0,0,1,0,1,0,0,0,4,35,7,1,0,25,1,2,0,0,0,0,2,0,0,2,6,3,1,0,1,0,0,0
asticcacaulis_sp._ybe204,27,20,30,9,49,4,1,21,66,1,0,5,36,0,4,20,30,1,6,1,24,13,25,6,73,0,6,5,433,3,25,1,0,3,1
ateline_alphaherpesvirus_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ateline_gammaherpesvirus_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athelia_rolfsii,0,0,1,3,0,0,0,0,0,0,0,23,0,1,44,0,0,1,0,0,0,0,1,20,0,0,0,177,430,0,2,0,85,186,42
atkinsonella_hypoxylon,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,192,5,0,0,0,0
atkinsonella_texensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
atlantic_salmon_swim_bladder_sarcoma_virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atopobium_deltae,2,11,8,4,0,2,3,0,6,12,0,5,1,11,3,0,1,5,17,5,0,0,2,13,0,3,19,4,11,12,22,28,1,14,3
atopobium_minutum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atopobium_parvulum,18,7,3,10,329,51,10,0,5,10,213,13,2,17,4,9,2,35,15,13,17,86,70,18,5,22,82,32,19,13,1074,5,187,34,12
atopobium_rimae,75,13,162,14,6,5,6,0,15,4,704,5,6,7,5,1,17,74,77,59,5,8,4,14,1,12,18,13,72,17,78,59,143,12,2
atopobium_sp._bs2,3,50,10,38,1473,138,11,0,5,6,43,20,0,19,2,37,2,55,55,3,139,509,406,9,11,172,544,157,21,3,7340,9,990,110,9
atopobium_sp._bv3ac4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
atopobium_sp._hmsc064b08,38,6,2,12,5,49,10,0,2,0,532,2,3,44,1,0,3,6,8,0,1,6,1,7,1,1,11,7,7,4,68,5,170,5,2
atopobium_sp._icm42b,7,76,21,66,1537,149,14,0,10,4,76,43,7,45,1,48,6,64,64,16,169,550,450,63,4,191,562,128,21,9,7944,43,983,133,15
atopobium_sp._oral_taxon_199,23,29,13,1,8,516,4,0,59,1,1,2,0,6,4,0,30,2,13,4,1,2,1,6,0,4,15,2,18,3,25,16,13,6,0
atopobium_sp._oral_taxon_810,20,4,16,1,1,11,4,0,3,0,2,1,5,10,14,0,1,7,9,0,0,0,0,17,0,1,21,1,10,165,2,76,9,5,14
atribacteria_bacterium_jgi_0000014-f07,0,11,0,0,7,10,0,0,12,0,0,0,0,19,0,0,0,2,0,0,0,4,0,1,1,1,1,1,0,0,3,0,25,0,6
aurantimicrobium_minutum,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aurantimonas_manganoxydans,3,9,2,0,0,0,1,0,0,0,5,0,0,2,0,0,0,7,2,9,0,0,0,6,0,0,4,1,0,0,0,1,4,2,1
aurantimonas_phage_amm-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aurantimonas_sp._22ii-16-19i,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,82,0,0,0,0,2,0,0,3,0,2,23,0,5,1,0,3
aurantimonas_sp._leaf443,1,0,1,3,0,21,0,0,0,1,0,0,0,2,1,0,0,29,13,0,0,0,0,3,0,0,0,0,28,1,1,10,2,0,4
aurantimonas_sp._usba_369,131,4,4,14,0,1,0,0,4,0,0,4,0,3,11,0,0,11,6,12,0,0,0,14,0,1,7,0,0,8,5,3,0,2,2
auraticoccus_monumenti,5,3,0,5,0,0,1,0,0,0,4,0,0,0,15,1,0,3,7,2,0,0,0,8,0,0,3,0,6,4,0,8,3,0,0
aureimonas_altamirensis,3,4,2,4,0,0,3,1,0,1,8,3,0,1,3,0,0,1,2,1,0,0,0,1,0,1,1,0,2,0,0,4,0,1,1
aureimonas_frigidaquae,1,1,0,5,0,0,0,0,1,0,0,1,3,6,10,0,54,0,0,1,0,0,0,10,0,0,1,2,3,0,0,2,0,1,0
aureimonas_jatrophae,0,1,1,4,0,0,2,0,0,0,0,22,45,3,166,0,2,0,1,1,0,0,0,23,0,1,5,117,316,4,0,2,237,118,88
aureimonas_phyllosphaerae,2,2,1,9,0,0,1,0,0,0,0,1,0,1,0,0,2,0,17,0,0,0,0,12,0,0,11,4,36,2,0,7,3,0,1
aureimonas_sp._au12,1,0,0,10,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,6,0,1,9,1,0,4,1,7,0,0,1
aureimonas_sp._au20,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,1,0,4,0,0,0
aureimonas_sp._au22,1,0,1,1,0,1,0,0,1,0,0,5,2,0,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,2,0,0,0,0
aureimonas_sp._au40,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,4,0,0,1
aureimonas_sp._au4,5,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,15,4,8,0,0,0,23,0,1,4,1,0,7,0,20,0,0,2
aureimonas_sp._d3,2,5,8,3,0,0,2,0,4,1,0,0,0,3,1,0,0,0,40,6,0,0,0,7,0,0,56,4,68,2,0,14,0,3,0
aureimonas_sp._leaf324,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,2,0,0,1,1,3,2
aureimonas_sp._leaf427,0,3,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0
aureimonas_sp._leaf454,4,1,3,2,0,4,6,0,2,0,1,3,1,6,9,0,0,5,6,2,1,1,1,13,1,7,15,8,7,5,1,11,1,6,4
aureimonas_sp._n4,0,1,1,1,0,0,2,0,0,0,0,1,0,1,1,0,19,1,1,5,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0
aureimonas_ureilytica,2,2,0,3,0,0,7,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,6,2,0,0
aureispira_sp._ccb-qb1,6,2,11,18,0,0,7,0,2,0,0,25,0,13,320,0,0,6,26,12,0,1,0,79,0,1,0,154,154,2,1,1,540,279,184
aureobasidium_melanogenum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aureobasidium_namibiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aureobasidium_pullulans,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
aureobasidium_sp._fswf8-4,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
aureobasidium_subglaciale,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0
aureococcus_anophagefferens,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,38,0
aureococcus_anophagefferens_virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aureoumbra_lagunensis,0,0,0,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
auricoccus_indicus,2,25,0,3,1,3,0,0,7,76,41,4,4,6,6,3,1,3,10,1,0,0,3,3,2,11,4,1,0,5,29,51,3,3,5
auricularia_auricula-judae,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
auricularia_heimuer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,0,0
auricularia_subglabra,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
autographa_californica_multiple_nucleopolyhedrovirus,0,0,0,0,0,0,5,0,4,0,46,0,0,0,0,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
avian_adeno-associated_virus_atcc_vr-865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_carcinoma_virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_coronavirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_dependoparvovirus_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_endogenous_retrovirus_eav-hp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_gyrovirus_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avian_leukosis_virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avibacterium_paragallinarum,0,5,0,4,56,3,6,3,0,0,13,5,3,5,8,1,1,6,0,0,177,2,16,6,1,81,5,5,0,1,110,0,2,11,0
azoarcus_olearius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
azoarcus_sp._bh72,0,0,0,2,0,1,11,0,0,0,0,0,0,2,2,0,0,1,4,0,0,0,0,7,0,0,16,7,6,0,0,1,0,0,0
azoarcus_sp._cib,2,7,3,2,0,2,12,0,2,2,0,2,0,1,11,0,0,8,1,5,0,2,0,5,0,0,9,0,2,30,1,4,3,0,0
azoarcus_sp._kh32c,9,15,19,10,2,0,31,0,13,0,0,1,3,14,8,2,0,71,75,108,0,0,0,34,0,0,6,20,57,36,2,56,7,18,13
azoarcus_sp._pa01,1,1,4,2,0,0,3,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,4,1,0,4,1,14,1,2,2,3,1,0
azobacteroides_phage_projpt-bp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azohydromonas_australica,66,3,3,9,0,3,2,0,2,4,7,0,0,5,2,0,0,2,4,1,0,1,1,20,0,3,17,4,1,8,2,12,2,2,4
azonexus_hydrophilus,1,0,3,6,0,0,1,0,2,1,0,3,4,0,0,0,0,0,1,4,1,1,0,6,0,2,7,0,3,0,0,38,0,1,19
azorhizobium_caulinodans,2,5,3,3,1,3,1,0,0,12,0,5,1,13,8,0,0,3,7,2,0,3,1,102,0,53,4,8,6,3,0,5,3,11,1
azospira_oryzae,7,1,9,7,0,6,9,0,0,5,6,5,1,3,4,0,0,7,5,13,0,7,0,22,0,1,42,14,14,18,3,14,0,7,2
azospirillum_brasilense,38,5,7,9,19,5,6,9,14,1,3,3,10,3,5,3,1,7,3,3,9,3,8,21,22,5,10,10,73,4,11,56,1,1,8
azospirillum_humicireducens,0,4,8,1,0,0,0,0,1,7,2,1,0,1,2,0,3,8,7,0,0,2,1,6,0,31,15,10,9,4,0,2,1,2,3
azospirillum_lipoferum,8,11,9,16,0,9,3,0,15,0,21,12,1,9,2,0,3,2,69,11,0,3,0,16,0,2,88,6,10,17,0,62,1,6,3
azospirillum_sp._b2,1,2,2,2,0,0,6,1,1,0,9,1,19,2,2,1,1,2,2,2,0,0,0,10,0,1,2,2,2,2,0,2,0,1,0
azospirillum_thiophilum,3,5,3,7,0,12,0,0,2,0,2,3,3,0,3,0,2,0,6,0,0,0,0,1,1,1,4,3,9,6,2,7,0,1,5
azotobacter_chroococcum,2,1,2,6,1,1,7,2,2,0,0,2,0,3,2,0,1,0,7,3,0,0,0,12,2,4,6,8,18,1,4,49,5,2,10
azotobacter_vinelandii,3,0,2,5,0,1,2,2,3,1,1,1,1,3,3,1,0,0,2,2,0,0,1,5,0,0,8,1,16,0,22,4,2,1,0
babesia_bigemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
babesia_bovis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
babesia_microti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babjeviella_inositovora,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
baboon_endogenous_virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacillaceae_bacterium_jmak1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacillaceae_bacterium_mtcc_10057,0,7,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,7,0,0,0
bacillaceae_bacterium_saos_7,0,0,2,1,0,33,1,0,0,2,0,2,0,2,0,0,0,1,2,5,0,0,0,0,0,0,0,14,2,1,0,0,4,0,2
bacillaceae_bacterium_sas-127,0,0,0,1,0,0,1,1,3,1,0,2,0,0,2,0,1,1,0,2,0,2,1,0,0,1,0,4,0,0,3,1,1,2,2
bacilli_bacterium_vt-13-104,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,7,0,1,2,0,1
bacillus_abyssalis,1,0,2,3,2,53,1,0,1,0,0,1,1,4,0,2,0,11,5,1,2,1,2,4,1,1,3,9,1,1,0,0,2,7,2
bacillus_acidiceler,0,5,10,6,0,7,1,0,1,7,0,0,5,8,2,0,0,10,20,5,0,1,0,1,0,0,3,0,0,6,0,0,1,0,6
bacillus_acidiproducens,9,4,3,8,0,18,12,0,11,1,0,2,4,14,12,0,7,3,6,9,19,4,2,2,0,7,12,2,2,16,16,24,1,1,1
bacillus_aidingensis,2,2,12,11,0,8,2,0,5,5,0,5,0,5,15,0,4,5,2,9,0,0,0,1,0,2,14,2,6,6,0,13,6,8,2
bacillus_alkalinitrilicus,8,5,13,13,1,3,4,2,3,3,0,5,4,10,2,0,2,37,6,0,6,2,3,7,4,2,7,2,3,7,4,3,3,20,2
bacillus_altitudinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bacillus_amyloliquefaciens,21,94,53,52,2,22,2,1,8,1,0,3,2,4,18,0,0,9,12,2,4,3,1,21,3,3,4,8,6,4,2,8,2,3,4
bacillus_andreraoultii,3,7,13,55,0,15,9,1,11,12,0,0,0,10,0,0,3,43,20,6,0,8,1,9,7,4,8,9,4,3,2,221,0,0,2
bacillus_anthracis,3,1,6,4,9,8,3,8,3,1,0,5,13,4,2,7,1,5,3,4,23,4,4,4,17,6,13,4,6,6,14,13,4,5,4
bacillus_aryabhattai,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,1
bacillus_atrophaeus,0,0,23,2,0,0,5,0,3,17,0,5,1,8,1,0,0,18,54,7,0,1,0,1,0,0,1,0,3,2,0,0,0,0,2
bacillus_australimaris,1,0,6,10,0,2,1,0,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,1,0
bacillus_beveridgei,1,2,6,8,0,2,0,0,5,2,0,1,41,38,7,0,1,10,1,5,7,0,1,0,0,4,18,2,4,3,2,5,2,1,2
bacillus_bingmayongensis,0,6,35,41,1,3,1,20,0,4,0,0,0,9,0,0,1,2,35,0,10,0,4,1,5,3,2,2,2,6,1,198,0,1,8
bacillus_bombysepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bacillus_boroniphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacillus_butanolivorans,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
bacillus_campisalis,0,22,11,1,1,8,5,0,1,1,0,4,2,2,0,0,1,8,3,2,14,1,0,38,0,7,13,11,6,5,6,35,1,4,13
bacillus_caseinilyticus,5,31,9,6,0,1,2,0,2,8,0,3,0,20,2,0,3,27,3,8,0,0,0,6,0,18,10,3,16,0,0,7,3,3,5
bacillus_cecembensis,1,30,2,1,14,4,2,0,0,3,0,0,0,20,0,0,1,2,0,1,14,0,0,2,0,2,7,1,2,1,4,4,1,2,1
bacillus_cellulosilyticus,0,2,1,16,0,2,0,3,1,0,0,3,0,2,0,0,1,7,1,5,0,0,0,4,4,1,6,3,0,1,1,0,1,0,0
bacillus_cereus,10,17,10,58,35,125,6,98,10,2,5,9,9,20,2,40,3,74,78,14,23,6,14,9,81,12,42,15,8,10,19,1229,11,15,9
bacillus_chagannorensis,2,14,5,26,0,1,4,1,1,0,0,7,0,9,0,0,1,0,18,3,0,4,0,4,0,2,6,3,6,3,0,9,2,2,0
bacillus_cihuensis,2,7,10,3,0,3,5,0,1,0,0,1,0,12,0,1,1,24,7,0,1,8,1,12,1,8,2,19,0,3,1,17,0,6,2
bacillus_circulans,8,5,8,8,1,8,3,2,0,0,0,1,6,5,6,0,0,4,47,13,2,1,1,6,5,8,7,3,1,4,1,2,6,17,4
bacillus_clausii,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
bacillus_coagulans,65,53,37,37,1,42,18,189,47,4,0,19,3,19,5,0,10,56,18,12,6,6,0,51,0,5,13,28,19,74,1,51,6,13,3
bacillus_coahuilensis,6,8,4,2,3,0,1,2,4,0,0,3,12,7,0,1,3,5,0,1,1,1,2,2,18,1,1,4,2,5,10,29,3,7,1
bacillus_cohnii,6,53,0,1,0,2,2,0,2,0,0,7,0,3,3,1,0,32,3,4,0,1,0,3,0,0,8,6,2,7,2,126,2,6,1
bacillus_cytotoxicus,12,7,0,4,0,2,0,3,3,0,0,1,0,16,5,0,0,1,1,1,0,0,1,7,0,2,9,8,0,0,12,153,5,12,0
bacillus_dakarensis,4,25,7,13,1,6,22,0,2,1,0,5,0,12,0,0,0,17,3,1,4,1,1,7,0,2,16,9,4,3,2,7,5,42,1
bacillus_daliensis,2,11,18,8,0,23,7,0,2,1,2,3,4,7,4,0,1,30,3,6,3,7,1,5,0,1,7,2,20,7,2,13,0,8,0
bacillus_dielmoensis,14,6,68,37,0,5,3,0,1,0,0,5,0,5,13,0,0,37,19,10,0,5,0,32,0,0,1,16,8,0,1,5,16,6,10
bacillus_eiseniae,15,8,9,11,43,9,7,33,5,2,0,6,36,33,10,15,1,12,16,3,31,5,20,16,37,11,11,8,14,15,23,18,4,5,3
bacillus_enclensis,2,0,3,0,0,7,0,0,2,0,0,3,0,2,0,0,2,0,3,1,0,0,0,0,0,1,2,1,2,5,1,0,1,1,0
bacillus_endophyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacillus_filamentosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacillus_firmus,1,0,3,3,0,0,0,1,7,3,0,1,1,2,1,0,1,5,2,1,2,0,1,11,0,5,1,4,0,4,0,4,2,1,2
bacillus_flexus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
bacillus_gaemokensis,4,7,4,7,0,1,2,0,0,0,0,0,0,4,1,0,4,8,5,9,3,0,1,5,0,6,2,3,3,1,2,30,4,66,1
bacillus_ginsengihumi,1,31,9,9,0,40,1,0,0,1,0,5,0,11,0,0,3,3,3,0,26,4,2,8,0,1,3,3,11,5,2,114,6,22,4
bacillus_glycinifermentans,0,23,15,2,0,0,0,0,74,0,0,0,0,14,1,0,26,2,2,0,0,0,0,2,0,2,0,1,0,4,1,2,0,0,0
bacillus_gobiensis,4,10,7,8,0,2,1,0,3,0,0,0,2,1,0,0,0,13,1,11,8,2,0,1,0,0,8,4,3,3,0,6,3,4,3
bacillus_gottheilii,2,32,5,11,6,6,5,9,4,3,0,5,7,19,2,3,2,8,7,4,8,4,4,7,6,12,7,6,4,7,6,7,3,4,6
bacillus_halodurans,0,11,17,12,0,0,1,2,7,1,39,3,3,16,3,0,2,15,31,13,3,12,7,8,10,4,5,0,6,2,14,3,3,37,7
bacillus_halosaccharovorans,2,2,0,41,0,2,1,0,1,0,0,4,0,0,2,0,1,8,1,0,0,0,0,1,0,2,8,10,0,3,2,0,0,2,3
bacillus_haynesii,8,0,0,0,0,0,0,0,2,0,0,1,20,3,0,0,1,25,21,16,0,0,0,4,0,0,1,0,0,0,0,10,0,13,0
bacillus_hisashii,4,37,4,18,2,2,7,9,6,11,2,0,15,31,2,0,1,17,8,19,0,2,0,7,2,2,6,9,1,11,2,16,1,2,7
bacillus_horikoshii,12,18,10,0,0,0,0,0,39,1,0,0,0,33,0,0,2,10,3,0,0,0,0,3,12,0,1,1,0,0,0,1,0,1,0
